season_id,batter,runs,balls,outs,matches,strike_rate,average
2019,KH Pandya,183,158,11,14,115.82278481012658,16.636363636363637
2019,KM Jadhav,162,172,9,12,94.18604651162791,18.0
2020,KL Rahul,670,525,13,14,127.6190476190476,51.53846153846154
2020,S Dhawan,618,433,14,17,142.72517321016167,44.142857142857146
2020,DA Warner,548,422,13,16,129.8578199052133,42.15384615384615
2020,SS Iyer,519,433,16,17,119.86143187066975,32.4375
2020,Ishan Kishan,516,361,9,13,142.93628808864264,57.333333333333336
2020,Q de Kock,503,365,14,16,137.8082191780822,35.92857142857143
2020,SA Yadav,480,340,9,15,141.1764705882353,53.333333333333336
2020,D Padikkal,473,398,14,15,118.84422110552764,33.785714285714285
2020,V Kohli,466,400,11,15,116.5,42.36363636363637
2020,AB de Villiers,454,292,10,14,155.4794520547945,45.4
2020,F du Plessis,449,329,11,13,136.4741641337386,40.81818181818182
2020,Shubman Gill,440,382,13,14,115.18324607329843,33.84615384615385
2020,MK Pandey,425,350,13,15,121.42857142857142,32.69230769230769
2020,MA Agarwal,424,283,10,11,149.8233215547703,42.4
2020,EJG Morgan,418,312,11,14,133.97435897435898,38.0
2020,SV Samson,375,242,12,14,154.95867768595042,31.25
2020,AT Rayudu,359,289,9,11,124.22145328719722,39.888888888888886
2020,N Pooran,353,213,11,14,165.72769953051642,32.09090909090909
2020,MP Stoinis,352,250,15,17,140.79999999999998,23.466666666666665
2020,N Rana,352,260,13,14,135.3846153846154,27.076923076923077
2020,JM Bairstow,345,284,12,11,121.47887323943662,28.75
2020,RR Pant,343,316,10,14,108.54430379746836,34.3
2020,RG Sharma,332,272,15,12,122.05882352941177,22.133333333333333
2020,JC Buttler,328,233,11,12,140.7725321888412,29.818181818181817
2020,KS Williamson,317,241,7,11,131.53526970954357,45.285714285714285
2020,SPD Smith,311,247,13,14,125.91093117408907,23.923076923076923
2020,SR Watson,299,254,10,11,117.71653543307086,29.9
2020,CH Gayle,288,223,6,7,129.14798206278027,48.0
2020,BA Stokes,285,207,8,8,137.68115942028984,35.625
2020,HH Pandya,281,163,8,13,172.3926380368098,35.125
2020,AJ Finch,268,254,12,12,105.51181102362204,22.333333333333332
2020,R Tewatia,255,187,6,11,136.36363636363635,42.5
2020,RA Tripathi,230,186,10,11,123.65591397849462,23.0
2020,PP Shaw,228,170,13,13,134.1176470588235,17.53846153846154
2020,WP Saha,214,159,2,4,134.59119496855345,107.0
2020,RD Gaikwad,204,173,3,6,117.91907514450868,68.0
2020,MS Dhoni,200,175,8,12,114.28571428571428,25.0
2020,RV Uthappa,196,170,12,12,115.29411764705881,16.333333333333332
2021,RD Gaikwad,635,474,15,16,133.9662447257384,42.333333333333336
2021,F du Plessis,633,471,14,16,134.39490445859872,45.214285714285715
2021,KL Rahul,626,465,9,13,134.6236559139785,69.55555555555556
2021,S Dhawan,587,478,15,16,122.80334728033473,39.13333333333333
2021,GJ Maxwell,513,373,11,14,137.53351206434317,46.63636363636363
2021,SV Samson,484,372,12,14,130.10752688172042,40.333333333333336
2021,PP Shaw,479,308,14,15,155.5194805194805,34.214285714285715
2021,Shubman Gill,478,415,17,17,115.18072289156626,28.11764705882353
2021,MA Agarwal,441,324,12,12,136.11111111111111,36.75
2021,RR Pant,419,339,13,16,123.59882005899705,32.23076923076923
2021,D Padikkal,411,342,14,14,120.17543859649122,29.357142857142858
2021,V Kohli,405,347,14,15,116.71469740634006,28.928571428571427
2021,RA Tripathi,397,285,15,16,139.29824561403507,26.466666666666665
2021,N Rana,383,325,13,16,117.84615384615384,29.46153846153846
2021,RG Sharma,381,307,12,13,124.10423452768731,31.75
2021,VR Iyer,370,299,9,10,123.74581939799332,41.111111111111114
2021,MM Ali,357,270,14,15,132.22222222222223,25.5
2021,SA Yadav,317,226,14,14,140.26548672566372,22.642857142857142
2021,AB de Villiers,313,215,11,14,145.58139534883722,28.454545454545453
2021,Q de Kock,297,261,10,11,113.79310344827587,29.7
2021,MK Pandey,292,246,6,8,118.69918699186992,48.666666666666664
2021,KS Williamson,266,247,6,10,107.6923076923077,44.333333333333336
2021,AT Rayudu,257,175,9,13,146.85714285714286,28.555555555555557
2021,JC Buttler,254,173,7,7,146.82080924855492,36.285714285714285
2021,YBK Jaiswal,249,168,10,10,148.21428571428572,24.9
2021,JM Bairstow,248,179,7,7,138.54748603351956,35.42857142857143
2021,KA Pollard,245,180,8,13,136.11111111111111,30.625
2021,SO Hetmyer,242,153,6,12,158.16993464052288,40.333333333333336
2021,Ishan Kishan,241,182,9,10,132.41758241758242,26.77777777777778
2021,S Dube,230,205,8,9,112.19512195121952,28.75
2021,RA Jadeja,227,170,4,11,133.52941176470588,56.75
2021,KD Karthik,223,172,10,15,129.6511627906977,22.3
2021,DA Warner,195,188,6,8,103.72340425531914,32.5
2021,CH Gayle,193,160,11,10,120.625,17.545454545454547
2021,KS Bharat,191,161,5,6,118.6335403726708,38.2
2021,SS Iyer,175,181,6,8,96.68508287292818,29.166666666666668
2021,R Tewatia,155,152,11,11,101.9736842105263,14.090909090909092
2022,JC Buttler,863,596,15,17,144.7986577181208,57.53333333333333
2022,KL Rahul,616,472,11,14,130.5084745762712,56.0
2022,Q de Kock,508,350,15,15,145.14285714285714,33.86666666666667
2022,HH Pandya,487,387,10,15,125.83979328165375,48.7
2022,Shubman Gill,483,374,15,16,129.14438502673798,32.2
2022,DA Miller,481,348,9,16,138.2183908045977,53.44444444444444
2022,F du Plessis,468,377,16,16,124.13793103448276,29.25
2022,S Dhawan,460,395,12,14,116.45569620253164,38.333333333333336
2022,SV Samson,458,321,16,17,142.6791277258567,28.625
2022,DJ Hooda,451,340,14,14,132.64705882352942,32.214285714285715
2022,LS Livingstone,437,261,12,14,167.43295019157088,36.416666666666664
2022,DA Warner,432,301,9,12,143.52159468438538,48.0
2022,Abhishek Sharma,426,329,15,14,129.48328267477203,28.4
2022,Ishan Kishan,418,355,13,14,117.74647887323944,32.15384615384615
2022,RA Tripathi,413,271,12,14,152.39852398523985,34.416666666666664
2022,SS Iyer,401,310,13,14,129.3548387096774,30.846153846153847
2022,Tilak Varma,397,313,10,14,126.83706070287539,39.7
2022,AK Markram,381,277,8,12,137.5451263537906,47.625
2022,D Padikkal,376,317,17,17,118.61198738170347,22.11764705882353
2022,RD Gaikwad,368,298,14,14,123.48993288590604,26.285714285714285
2022,N Rana,361,259,13,14,139.3822393822394,27.76923076923077
2022,V Kohli,341,306,16,16,111.43790849673204,21.3125
2022,RR Pant,340,234,13,13,145.2991452991453,26.153846153846153
2022,AD Russell,335,200,9,12,167.5,37.22222222222222
2022,RM Patidar,333,232,6,7,143.5344827586207,55.5
2022,KD Karthik,330,188,6,16,175.531914893617,55.0
2022,WP Saha,317,266,9,11,119.17293233082707,35.22222222222222
2022,SO Hetmyer,314,221,7,15,142.0814479638009,44.857142857142854
2022,N Pooran,306,228,8,13,134.21052631578948,38.25
2022,SA Yadav,303,210,8,8,144.28571428571428,37.875
2022,GJ Maxwell,301,184,10,13,163.58695652173913,30.1
2022,S Dube,289,194,9,11,148.96907216494844,32.111111111111114
2022,PP Shaw,283,193,10,10,146.63212435233163,28.3
2022,AT Rayudu,274,230,10,11,119.1304347826087,27.4
2022,RG Sharma,268,234,14,14,114.52991452991452,19.142857142857142
2022,YBK Jaiswal,258,198,10,10,130.3030303030303,25.8
2022,JM Bairstow,253,180,11,11,140.55555555555554,23.0
2022,DP Conway,252,176,6,7,143.1818181818182,42.0
2022,MR Marsh,251,192,7,8,130.72916666666669,35.857142857142854
2022,R Powell,250,174,11,12,143.67816091954023,22.727272727272727
2022,MM Ali,244,183,10,10,133.33333333333331,24.4
2022,MS Dhoni,232,198,8,12,117.17171717171718,29.0
2022,RV Uthappa,230,181,11,11,127.0718232044199,20.90909090909091
2022,Shahbaz Ahmed,219,197,8,11,111.16751269035532,27.375
2022,R Tewatia,217,156,7,12,139.1025641025641,31.0
2022,KS Williamson,216,235,10,12,91.91489361702128,21.6
2022,MA Agarwal,196,167,12,12,117.36526946107784,16.333333333333332
2022,KH Pandya,183,150,10,13,122.0,18.3
2022,VR Iyer,182,175,11,12,104.0,16.545454545454547
2022,Lalit Yadav,161,152,6,8,105.92105263157893,26.833333333333332
2023,Shubman Gill,890,582,16,17,152.9209621993127,55.625
2023,F du Plessis,730,483,13,14,151.13871635610764,56.15384615384615
2023,DP Conway,672,493,14,15,136.30831643002028,48.0
2023,V Kohli,639,473,12,14,135.0951374207188,53.25
2023,YBK Jaiswal,625,397,12,14,157.43073047858942,52.083333333333336
2023,SA Yadav,605,340,14,16,177.94117647058823,43.214285714285715
2023,RD Gaikwad,590,411,13,15,143.5523114355231,45.38461538461539
2023,DA Warner,516,406,13,14,127.0935960591133,39.69230769230769
2023,RK Singh,474,333,8,14,142.34234234234233,59.25
2023,Ishan Kishan,454,325,15,15,139.69230769230768,30.266666666666666
2023,C Green,452,287,10,16,157.49128919860627,45.2
2023,H Klaasen,448,262,9,11,170.99236641221373,49.77777777777778
2023,S Dube,418,277,11,14,150.90252707581226,38.0
2023,N Rana,413,303,13,14,136.3036303630363,31.76923076923077
2023,MP Stoinis,408,281,14,15,145.19572953736656,29.142857142857142
2023,VR Iyer,404,288,14,14,140.27777777777777,28.857142857142858
2023,GJ Maxwell,400,225,12,14,177.77777777777777,33.333333333333336
2023,JC Buttler,392,298,15,14,131.54362416107384,26.133333333333333
2023,KR Mayers,379,276,13,13,137.31884057971016,29.153846153846153
2023,S Dhawan,373,275,10,11,135.63636363636365,37.3
2023,WP Saha,371,297,16,17,124.91582491582491,23.1875
2023,B Sai Sudharsan,362,264,6,8,137.12121212121212,60.333333333333336
2023,SV Samson,362,240,12,14,150.83333333333334,30.166666666666668
2023,N Pooran,358,217,11,15,164.97695852534562,32.54545454545455
2023,P Simran Singh,358,245,15,14,146.12244897959184,23.866666666666667
2023,HH Pandya,346,254,11,15,136.2204724409449,31.454545454545453
2023,Tilak Varma,343,226,8,11,151.76991150442478,42.875
2023,RG Sharma,332,258,16,16,128.68217054263567,20.75
2023,AM Rahane,326,193,10,11,168.9119170984456,32.6
2023,JM Sharma,309,205,13,14,150.73170731707316,23.76923076923077
2023,V Shankar,301,199,8,10,151.25628140703517,37.625
2023,SO Hetmyer,299,205,9,13,145.85365853658536,33.22222222222222
2023,JJ Roy,285,196,8,8,145.40816326530611,35.625
2023,AR Patel,283,216,10,13,131.0185185185185,28.3
2023,LS Livingstone,279,175,9,9,159.42857142857144,31.0
2023,SM Curran,276,213,10,13,129.5774647887324,27.6
2023,KL Rahul,274,247,8,9,110.93117408906883,34.25
2023,RA Tripathi,273,217,12,13,125.80645161290323,22.75
2023,MA Agarwal,270,219,10,10,123.28767123287672,27.0
2023,D Padikkal,261,206,11,11,126.6990291262136,23.727272727272727
2023,DA Miller,259,184,8,13,140.76086956521738,32.375
2023,AK Markram,248,200,11,13,124.0,22.545454545454547
2023,N Wadhera,241,171,9,10,140.93567251461988,26.77777777777778
2023,A Badoni,238,186,9,12,127.95698924731182,26.444444444444443
2023,TH David,231,155,8,15,149.03225806451613,28.875
2023,AD Russell,227,162,12,14,140.12345679012347,18.916666666666668
2023,Rahmanullah Gurbaz,227,178,11,11,127.52808988764043,20.636363636363637
2023,Abhishek Sharma,226,166,11,11,136.14457831325302,20.545454545454547
2023,HC Brook,190,159,9,11,119.49685534591194,21.11111111111111
2023,KH Pandya,188,172,11,14,109.30232558139534,17.09090909090909
2024,V Kohli,741,497,13,15,149.09456740442658,57.0
2024,RD Gaikwad,583,425,11,14,137.1764705882353,53.0
2024,R Parag,573,407,12,14,140.78624078624077,47.75
2024,TM Head,567,307,14,15,184.69055374592833,40.5
2024,SV Samson,531,367,11,15,144.68664850136238,48.27272727272727
2024,B Sai Sudharsan,527,388,11,12,135.82474226804123,47.90909090909091
2024,KL Rahul,520,398,14,14,130.6532663316583,37.142857142857146
2024,N Pooran,499,296,8,14,168.58108108108107,62.375
2024,SP Narine,488,292,13,14,167.12328767123287,37.53846153846154
2024,Abhishek Sharma,484,248,15,16,195.16129032258064,32.266666666666666
2024,H Klaasen,479,293,12,15,163.48122866894198,39.916666666666664
2024,RR Pant,446,296,11,13,150.67567567567568,40.54545454545455
2024,F du Plessis,438,276,15,15,158.69565217391303,29.2
2024,PD Salt,435,250,12,12,174.0,36.25
2024,YBK Jaiswal,435,288,14,15,151.04166666666669,31.071428571428573
2024,Shubman Gill,426,295,11,12,144.40677966101697,38.72727272727273
2024,RG Sharma,417,293,13,14,142.320819112628,32.07692307692308
2024,Tilak Varma,416,291,10,13,142.9553264604811,41.6
2024,S Dube,396,259,11,14,152.8957528957529,36.0
2024,RM Patidar,395,237,14,13,166.66666666666669,28.214285714285715
2024,MP Stoinis,388,272,12,14,142.64705882352942,32.333333333333336
2024,T Stubbs,378,204,6,13,185.29411764705884,63.0
2024,VR Iyer,370,238,9,13,155.46218487394958,41.111111111111114
2024,JC Buttler,359,266,10,11,134.9624060150376,35.9
2024,Shashank Singh,354,225,7,14,157.33333333333331,50.57142857142857
2024,SS Iyer,351,250,9,14,140.39999999999998,39.0
2024,SA Yadav,345,209,10,11,165.07177033492823,34.5
2024,P Simran Singh,334,216,14,14,154.62962962962962,23.857142857142858
2024,J Fraser-McGurk,330,150,8,9,220.00000000000003,41.25
2024,Abishek Porel,327,213,12,12,153.52112676056336,27.25
2024,KD Karthik,326,195,9,13,167.17948717948718,36.22222222222222
2024,Ishan Kishan,320,222,14,14,144.14414414414415,22.857142857142858
2024,DJ Mitchell,318,228,11,13,139.4736842105263,28.90909090909091
2024,Nithish Kumar Reddy,303,221,9,11,137.10407239819006,33.666666666666664
2024,JM Bairstow,298,197,10,11,151.26903553299493,29.8
2024,SM Curran,270,230,11,12,117.3913043478261,24.545454545454547
2024,RA Jadeja,267,191,6,11,139.79057591623035,44.5
2024,C Green,255,185,10,12,137.83783783783784,25.5
2024,Q de Kock,250,194,11,11,128.8659793814433,22.727272727272727
2024,AM Rahane,242,200,13,12,121.0,18.615384615384617
2024,TH David,241,168,8,11,143.45238095238096,30.125
2024,A Badoni,235,180,8,12,130.55555555555557,29.375
2024,AR Patel,235,183,9,12,128.4153005464481,26.11111111111111
2024,AK Markram,220,187,9,11,117.64705882352942,24.444444444444443
2024,HH Pandya,216,154,12,13,140.25974025974025,18.0
2024,Shahbaz Ahmed,215,173,10,12,124.27745664739885,21.5
2025,B Sai Sudharsan,759,509,14,15,149.11591355599214,54.214285714285715
2025,SA Yadav,717,439,11,16,163.3257403189066,65.18181818181819
2025,V Kohli,657,466,13,15,140.9871244635193,50.53846153846154
2025,Shubman Gill,650,435,12,15,149.42528735632183,54.166666666666664
2025,MR Marsh,627,401,13,13,156.35910224438902,48.23076923076923
2025,SS Iyer,604,360,12,17,167.77777777777777,50.333333333333336
2025,P Simran Singh,599,376,17,18,159.30851063829786,35.23529411764706
2025,YBK Jaiswal,559,359,13,14,155.71030640668525,43.0
2025,Priyansh Arya,545,310,18,18,175.80645161290323,30.27777777777778
2025,KL Rahul,539,366,9,13,147.26775956284152,59.888888888888886
2025,JC Buttler,538,337,10,13,159.64391691394658,53.8
2025,N Pooran,524,290,11,14,180.6896551724138,47.63636363636363
2025,H Klaasen,487,294,10,13,165.64625850340136,48.7
2025,AK Markram,445,306,13,13,145.4248366013072,34.23076923076923
2025,Abhishek Sharma,439,242,12,13,181.40495867768595,36.583333333333336
2025,RG Sharma,418,292,14,15,143.15068493150685,29.857142857142858
2025,PD Salt,403,238,12,13,169.32773109243698,33.583333333333336
2025,R Parag,393,245,12,14,160.40816326530611,32.75
2025,AM Rahane,390,275,11,12,141.8181818181818,35.45454545454545
2025,RD Rickelton,388,266,13,14,145.86466165413535,29.846153846153847
2025,TM Head,374,248,13,12,150.80645161290323,28.76923076923077
2025,N Wadhera,369,261,11,15,141.3793103448276,33.54545454545455
2025,S Dube,357,289,11,14,123.52941176470588,32.45454545454545
2025,Ishan Kishan,354,246,10,13,143.90243902439025,35.4
2025,Shashank Singh,350,238,7,14,147.05882352941177,50.0
2025,Tilak Varma,343,259,10,13,132.43243243243242,34.3
2025,Dhruv Jurel,333,219,9,13,152.05479452054794,37.0
2025,A Badoni,329,235,10,11,140.0,32.9
2025,RM Patidar,312,225,12,14,138.66666666666669,26.0
2025,Abishek Porel,301,210,13,13,143.33333333333334,23.153846153846153
2025,RA Jadeja,301,229,9,14,131.4410480349345,33.44444444444444
2025,A Raghuvanshi,300,217,9,11,138.24884792626727,33.333333333333336
2025,T Stubbs,300,202,8,13,148.5148514851485,37.5
2025,SE Rutherford,291,203,11,11,143.34975369458127,26.454545454545453
2025,SV Samson,285,205,9,9,139.02439024390242,31.666666666666668
2025,JP Inglis,278,177,10,11,157.06214689265536,27.8
2025,RR Pant,269,208,11,13,129.3269230769231,24.454545454545453
2025,AR Patel,263,171,10,11,153.80116959064327,26.3
2025,JM Sharma,261,155,7,11,168.38709677419354,37.285714285714285
2025,D Padikkal,247,173,9,10,142.77456647398844,27.444444444444443
2025,SP Narine,246,160,11,12,153.75,22.363636363636363
2025,SO Hetmyer,239,178,12,13,134.26966292134833,19.916666666666668
2025,WG Jacks,233,173,10,11,134.68208092485548,23.3
2025,F du Plessis,202,170,10,9,118.82352941176471,20.2
2025,MS Dhoni,196,154,9,13,127.27272727272727,21.77777777777778
2025,R Ravindra,191,152,7,8,125.6578947368421,27.285714285714285
2025,Nithish Kumar Reddy,182,161,9,11,113.04347826086956,20.22222222222222
